market,symbol,holder_name,holding_pct,rank
us,OSIS,Invesco Capital Management LLC,1.3312,19
us,OSIS,"Systematic Financial Management, L.P.",1.3301,20
us,OSK,"BlackRock Institutional Trust Company, N.A.",8.7056,1
us,OSK,"Aristotle Capital Management, LLC",8.0215,2
us,OSK,"Vanguard Portfolio Management, LLC",6.8102,3
us,OSK,"Dimensional Fund Advisors, L.P.",5.1421,4
us,OSK,"Vanguard Capital Management, LLC",4.5048,5
us,OSK,"Greenhaven Associates, Inc.",4.0593,6
us,OSK,State Street Investment Management (US),3.3666,7
us,OSK,LSV Asset Management,3.1894,8
us,OSK,BlackRock Investment Management (UK) Ltd.,2.6559,9
us,OSK,"Sanders Capital, LLC",2.5677,10
us,OSK,"Invesco Advisers, Inc.",2.4223,11
us,OSK,Southpoint Capital Advisors LP,2.2453,12
us,OSK,Capital Research Global Investors,2.2443,13
us,OSK,"AQR Capital Management, LLC",2.1509,14
us,OSK,Fidelity Management & Research Company LLC,2.0847,15
us,OSK,First Trust Advisors L.P.,2.0696,16
us,OSK,"Geode Capital Management, L.L.C.",1.929,17
us,OSK,Norges Bank Investment Management (NBIM),1.6329,18
us,OSK,AllianceBernstein L.P.,1.5388,19
us,OSK,Canada Life Assurance Company,1.5273,20
us,OSPN,"BlackRock Institutional Trust Company, N.A.",8.3067,1
us,OSPN,Legal & General Investment Management Ltd.,5.3179,2
us,OSPN,Columbia Threadneedle Investments (UK),4.9662,3
us,OSPN,"Neuberger Berman, LLC",4.3967,4
us,OSPN,"Vanguard Capital Management, LLC",4.3333,5
us,OSPN,"Dimensional Fund Advisors, L.P.",3.9504,6
us,OSPN,"Vanguard Portfolio Management, LLC",3.6983,7
us,OSPN,State Street Investment Management (US),3.5838,8
us,OSPN,"Arrowstreet Capital, Limited Partnership",3.4209,9
us,OSPN,Millennium Management LLC,3.2683,10
us,OSPN,Acadian Asset Management LLC,2.4623,11
us,OSPN,"Geode Capital Management, L.L.C.",2.4581,12
us,OSPN,LSV Asset Management,2.2748,13
us,OSPN,Mirae Asset Global Investments (USA) LLC,2.1027,14
us,OSPN,"Jacobs Levy Equity Management, Inc.",1.7512,15
us,OSPN,Qube Research & Technologies Ltd,1.5577,16
us,OSPN,Canada Life Assurance Company,1.483,17
us,OSPN,Morgan Stanley & Co. LLC,1.3171,18
us,OSPN,Keyridge Asset Management Limited,1.2647,19
us,OSPN,"DePrince, Race & Zollo, Inc.",1.2395,20
us,OSRH,BCM Europe AG,24.5244,1
us,OSRH,Bellevue Capital Management LLC,8.8955,2
us,OSRH,"Joint Protein Central, Inc.",7.4142,3
us,OSRH,Duksung Company Ltd. Employees,4.2726,4
us,OSRH,Bellevue Global Life Sciences Investors LLC,3.7943,5
us,OSRH,"Geode Capital Management, L.L.C.",0.3011,6
us,OSRH,XTX Markets LLC,0.173,7
us,OSRH,"Vanguard Capital Management, LLC",0.1064,8
us,OSRH,Kim (Yeiseok),0.0703,9
us,OSRH,Vanguard Fiduciary Trust Co,0.0485,10
us,OSRH,StoneX Group Inc.,0.044,11
us,OSRH,"Point72 Asset Management, L.P.",0.0428,12
us,OSRH,Mint Tower Capital Management B.V.,0.0214,13
us,OSRH,"Osaic Holdings, Inc.",0.0199,14
us,OSRH,"UBS Financial Services, Inc.",0.0127,15
us,OSRH,Tower Research Capital LLC,0.0118,16
us,OSRH,Citi Investment Research (US),0.0011,17
us,OSRH,"SBI Securities Co., Ltd.",0.0004,18
us,OSRH,BofA Global Research (US),0.0,19
us,OSRH,TD Securities (USA) LLC,0.0,20
us,OSS,Cooper (Steve D),7.7748,1
us,OSS,"Jane Street Capital, L.L.C.",5.613,2
us,OSS,"Vanguard Capital Management, LLC",3.8785,3
us,OSS,Horton Capital Management LLC,3.7078,4
us,OSS,Lynrock Lake LP,2.6885,5
us,OSS,"BlackRock Institutional Trust Company, N.A.",2.3988,6
us,OSS,Bard Associates Inc.,2.1853,7
us,OSS,Marshall Wace LLP,1.6934,8
us,OSS,Morgan Stanley Smith Barney LLC,1.6772,9
us,OSS,"UBS Financial Services, Inc.",1.6451,10
us,OSS,Millennium Management LLC,1.6197,11
us,OSS,Citadel Advisors LLC,1.4416,12
us,OSS,"Two Sigma Investments, LP",1.2467,13
us,OSS,Renaissance Technologies LLC,1.0507,14
us,OSS,Ison (James J Jr.),1.05,15
us,OSS,DNB Asset Management AS,1.0215,16
us,OSS,"Geode Capital Management, L.L.C.",1.0204,17
us,OSS,"Susquehanna International Group, LLP",0.9551,18
us,OSS,Knowles (Michael),0.9057,19
us,OSS,Trexquant Investment LP,0.8804,20
us,OST,Fong (Shih-Song),3.2412,1
us,OST,Devid (Hon),3.0781,2
us,OST,Yen- Kai (Liao),2.608,3
us,OST,Lo (Sheng-Lun),2.5581,4
us,OST,Jones (Hendri),2.1836,5
us,OST,Tzu-Kai (Hsiao),1.9284,6
us,OST,Citadel Advisors LLC,0.581,7
us,OST,FNY Investment Advisers LLC,0.3884,8
us,OST,HRT Financial LP,0.2272,9
us,OST,SHYD Investment Management Ltd,0.128,10
us,OST,JQZY Investment Management Ltd,0.0646,11
us,OST,UBS Switzerland AG,0.0438,12
us,OST,"Geode Capital Management, L.L.C.",0.0437,13
us,OST,Olympia Wealth Management Ltd,0.0436,14
us,OST,Morgan Stanley & Co. LLC,0.0367,15
us,OST,"BlackRock Financial Management, Inc.",0.0221,16
us,OST,Barclays Bank PLC,0.0083,17
us,OST,Desjardins Securities Inc.,0.0068,18
us,OST,Morgan Stanley Smith Barney LLC,0.0043,19
us,OST,Morgan Stanley Investment Management Inc. (US),0.0032,20
us,OSTX,Einodmil LLC,5.9594,1
us,OSTX,Romness (Paul A.),5.5525,2
us,OSTX,Ayala Pharmaceuticals Inc,4.8592,3
us,OSTX,Satterfield (Thomas A Jr),3.9434,4
us,OSTX,"Vanguard Capital Management, LLC",1.0541,5
us,OSTX,"Susquehanna International Group, LLP",1.0075,6
us,OSTX,"CM Management, LLC",0.8981,7
us,OSTX,"UBS Financial Services, Inc.",0.7829,8
us,OSTX,"Geode Capital Management, L.L.C.",0.6288,9
us,OSTX,"Howard Financial Services, Ltd.",0.5568,10
us,OSTX,Search (Theodore F. Pharm.D.),0.5342,11
us,OSTX,Ciccio (John),0.5342,12
us,OSTX,Petit (Robert G),0.4491,13
us,OSTX,Vanguard Fiduciary Trust Co,0.2619,14
us,OSTX,Acevedo (Christopher p),0.2456,15
us,OSTX,State Street Investment Management (US),0.2048,16
us,OSTX,"Northern Trust Investments, Inc.",0.1483,17
us,OSTX,Beacon Pointe Advisors LLC,0.1403,18
us,OSTX,"BlackRock Institutional Trust Company, N.A.",0.1363,19
us,OSTX,"Jane Street Capital, L.L.C.",0.0905,20
us,OSUR,"BlackRock Institutional Trust Company, N.A.",7.894,1
us,OSUR,"Private Management Group, Inc.",7.8754,2
us,OSUR,"Neuberger Berman, LLC",6.3355,3
us,OSUR,"Altai Capital Management, L.P.",5.249,4
us,OSUR,"Vanguard Capital Management, LLC",4.4023,5
us,OSUR,"Dimensional Fund Advisors, L.P.",4.0972,6
us,OSUR,"Systematic Financial Management, L.P.",3.6028,7
us,OSUR,Eglinton (Manner Carrie),3.1822,8
us,OSUR,Renaissance Technologies LLC,3.0259,9
us,OSUR,Acadian Asset Management LLC,2.9371,10
us,OSUR,"Cannell Capital, LLC",2.9097,11
us,OSUR,"Broadfin Holdings, LLC",2.6165,12
us,OSUR,"Geode Capital Management, L.L.C.",2.5438,13
us,OSUR,Gagnon Securities LLC,2.4901,14
us,OSUR,State Street Investment Management (US),2.4761,15
us,OSUR,"D. E. Shaw & Co., L.P.",2.4191,16
us,OSUR,"Gagnon Advisors, LLC",1.7538,17
us,OSUR,Peapod Lane Capital LLC,1.4793,18
us,OSUR,"Jacobs Levy Equity Management, Inc.",1.436,19
us,OSUR,Camber Capital Management LP,1.3072,20
us,OSW,"Ariel Investments, LLC",15.2021,1
us,OSW,"BlackRock Institutional Trust Company, N.A.",8.8007,2
us,OSW,Nomura Investment Management Business Trust,4.3987,3
us,OSW,"Reinhart Partners, LLC",3.9037,4
us,OSW,State Street Investment Management (US),3.7587,5
us,OSW,"Channing Capital Management, LLC",3.7275,6
us,OSW,Victory Capital Management Inc.,3.6663,7
us,OSW,"Geode Capital Management, L.L.C.",2.4677,8
us,OSW,"Dimensional Fund Advisors, L.P.",2.3005,9
us,OSW,First Trust Advisors L.P.,2.279,10
us,OSW,"Wellington Management Company, LLP",2.1343,11
us,OSW,BofA Global Research (US),1.9164,12
us,OSW,"Loomis, Sayles & Company, L.P.",1.906,13
us,OSW,"Vanguard Portfolio Management, LLC",1.9012,14
us,OSW,Fidelity Management & Research Company LLC,1.8315,15
us,OSW,Fidelity Institutional Asset Management Trust Company,1.8205,16
us,OSW,"NewSouth Capital Management, Inc.",1.757,17
us,OSW,"American Century Investment Management, Inc.",1.6834,18
us,OSW,Bank of America Private Bank,1.582,19
us,OSW,"Select Equity Group, L.P.",1.5763,20
us,OTAI,JKapital Ltd.,18.0347,1
us,OTAI,Lu (Richard Yuqiang),0.0727,2
us,OTAI,Feng (Xue),0.0727,3
us,OTEX,1832 Asset Management L.P.,11.2249,1
us,OTEX,"Jarislowsky Fraser, Ltd.",8.7159,2
us,OTEX,Fidelity Investments Canada ULC,7.0814,3
us,OTEX,Manulife Investment Management (North America) Limited,4.4236,4
us,OTEX,"Brandes Investment Partners, L.P.",3.7526,5
us,OTEX,"Letko, Brosseau & Associates Inc.",3.2104,6
us,OTEX,First Trust Advisors L.P.,3.037,7
us,OTEX,"Vanguard Capital Management, LLC",2.9121,8
us,OTEX,RBC Global Asset Management Inc.,2.5139,9
us,OTEX,"Beutel, Goodman & Company Ltd.",2.2945,10
us,OTEX,"Dimensional Fund Advisors, L.P.",1.7071,11
us,OTEX,Guardian Capital LP,1.5313,12
us,OTEX,Jenkins (Paul Thomas),1.3553,13
us,OTEX,Norges Bank Investment Management (NBIM),1.3501,14
us,OTEX,National Bank of Canada,1.2637,15
us,OTEX,Mackenzie Financial Corporation,1.1117,16
us,OTEX,"Geode Capital Management, L.L.C.",1.1046,17
us,OTEX,"Value Partners Investments, Inc.",0.9955,18
us,OTEX,Franklin Templeton Investments Corporation,0.9808,19
us,OTEX,CIBC World Markets Inc.,0.9568,20
us,OTF,The Regents of the University of California,9.4294,1
us,OTF,Mubadala Investment Company PJSC,6.2965,2
us,OTF,California State Teachers Retirement System,4.3711,3
us,OTF,Orange County Employees Retirement System,3.0598,4
us,OTF,New Jersey Division of Investment,1.3553,5
us,OTF,Cliffwater LLC,1.2772,6
us,OTF,Capricorn Investment Group LLC,1.176,7
us,OTF,"Cresset Asset Management, LLC",0.9333,8
us,OTF,"UBS Financial Services, Inc.",0.9233,9
us,OTF,Van Eck Associates Corporation,0.7071,10
us,OTF,"CAZ Investments, L.P.",0.6667,11
us,OTF,Auto-Owners Insurance Company,0.6666,12
us,OTF,"Franklin Advisers, Inc.",0.5998,13
us,OTF,"Putnam Investment Management, L.L.C.",0.521,14
us,OTF,RiverNorth Capital Management LLC,0.4182,15
us,OTF,BlackRock Asset Management Ireland Limited,0.3726,16
us,OTF,BlackRock Advisors (UK) Limited,0.3643,17
us,OTF,J.P. Morgan Securities LLC,0.3444,18
us,OTF,GCM Grosvenor L.P.,0.305,19
us,OTF,Requisite Capital Management LLC,0.2702,20
us,OTGA,"Adage Capital Management, L.P.",7.571,1
us,OTGA,Meteora Capital LLC,5.5835,2
us,OTGA,Linden Advisors L.P.,5.2576,3
us,OTGA,"Aristeia Capital, L.L.C.",5.1525,4
us,OTGA,"Glazer Capital, LLC",4.3588,5
us,OTGA,PICTON Investments,4.1009,6
us,OTGA,Hudson Bay Capital Management LP,3.1693,7
us,OTGA,Polar Asset Management Partners Inc.,3.1546,8
us,OTGA,"Two Sigma Investments, LP",3.0095,9
us,OTGA,Magnetar Capital Partners LP,2.734,10
us,OTGA,"Wolverine Asset Management, LLC",2.7148,11
us,OTGA,"AQR Capital Management, LLC",2.4995,12
us,OTGA,"Centiva Capital, LP",2.4172,13
us,OTGA,"Radcliffe Capital Management, L.P.",2.3134,14
us,OTGA,"CrossingBridge Advisors, LLC",2.2019,15
us,OTGA,"Tenor Capital Management Co., L.P.",2.103,16
us,OTGA,"Gabelli Funds, LLC",2.103,17
us,OTGA,"Moore Capital Management, LP",1.8927,18
us,OTGA,"Shaolin Capital Management, LLC",1.8776,19
us,OTGA,Periscope Capital,1.6824,20
us,OTGAU,LMR Partners LLP,3.3649,1
us,OTGAU,"TD Securities, Inc.",1.0515,2
us,OTGAU,Ghisallo Capital Management LLC,1.0515,3
us,OTGAU,ATW Spac Management LLC,0.7361,4
us,OTGAU,HGC Investment Management Inc.,0.5258,5
us,OTGAU,"Westchester Capital Management, LLC",0.5258,6
us,OTGAU,HRT Financial LP,0.4345,7
us,OTGAU,Rangeley Capital LLC,0.2137,8
us,OTGAU,"Parallax Volatility Advisers, L.P.",0.2103,9
us,OTGAU,J.P. Morgan Securities LLC,0.2103,10
us,OTGAU,Sandia Investment Management LP,0.1052,11
us,OTGAU,The Quarry LP,0.0989,12
us,OTGAU,"Bulldog Investors, LLP",0.0641,13
us,OTGAU,"Susquehanna International Group, LLP",0.0535,14
us,OTGAU,OMERS Administration Corporation,0.0436,15
us,OTGAU,"Lazard Asset Management, L.L.C.",0.0239,16
us,OTGAU,Clear Street Group Inc,0.0201,17
us,OTGAU,Principal Global Investors (Equity),0.0108,18
us,OTGAU,"UBS Financial Services, Inc.",0.0017,19
us,OTGAU,Paloma Partners Management Company,0.0,20
us,OTH,"Ruegg Capital Group,Inc",44.9389,1
us,OTH,Ruegg (Jason Daniel),10.9601,2
us,OTH,John (Brian S),4.8601,3
us,OTH,Simmons (Andrew James),4.8135,4
us,OTH,Citadel Advisors LLC,0.8693,5
us,OTH,Gonnelli (Robert Rosario),0.6471,6
us,OTH,Kosloske (Michael William),0.4993,7
us,OTH,"Vanguard Capital Management, LLC",0.2318,8
us,OTH,Corbin (Chad Gregory),0.1349,9
us,OTH,Jousma (George Louis JR),0.0999,10
us,OTH,Reynolds (Mary Elizabeth),0.0999,11
us,OTH,Segrave (Thomas James Jr.),0.0999,12
us,OTH,Millennium Management LLC,0.0987,13
us,OTH,"Geode Capital Management, L.L.C.",0.0797,14
us,OTH,Vanguard Fiduciary Trust Co,0.0783,15
us,OTH,"UBS Financial Services, Inc.",0.0647,16
us,OTH,HRT Financial LP,0.0501,17
us,OTH,"Camden Capital, LLC",0.0442,18
us,OTH,"ARMSTRONG ADVISORY GROUP, INC",0.0399,19
us,OTH,Daytona Street Capital LLC,0.0338,20
us,OTIS,"Vanguard Capital Management, LLC",6.6346,1
us,OTIS,"BlackRock Institutional Trust Company, N.A.",5.2612,2
us,OTIS,"Vanguard Portfolio Management, LLC",5.1756,3
us,OTIS,State Street Investment Management (US),4.2561,4
us,OTIS,"Geode Capital Management, L.L.C.",3.2709,5
us,OTIS,"Putnam Investment Management, L.L.C.",2.9495,6
us,OTIS,Norges Bank Investment Management (NBIM),2.3161,7
us,OTIS,Morgan Stanley Investment Management Ltd. (UK),2.2164,8
us,OTIS,"T. Rowe Price Associates, Inc.",2.1774,9
us,OTIS,MFS Investment Management,1.8735,10
us,OTIS,Fidelity Management & Research Company LLC,1.7757,11
us,OTIS,"Mitsubishi UFJ Asset Management Co., Ltd.",1.5478,12
us,OTIS,BLS Capital Fondmæglerselskab A/S,1.1527,13
us,OTIS,PineStone Asset Management Inc.,1.1271,14
us,OTIS,Van Eck Associates Corporation,1.0424,15
us,OTIS,AllianceBernstein L.P.,1.0049,16
us,OTIS,Fiera Capital Corporation,0.9638,17
us,OTIS,"Wellington Management Company, LLP",0.9251,18
us,OTIS,"D. E. Shaw & Co., L.P.",0.9076,19
us,OTIS,BlackRock Asset Management Ireland Limited,0.8782,20
us,OTLK,GMS Ventures and Investments,11.8141,1
us,OTLK,"Intracoastal Capital, L.L.C.",2.7474,2
us,OTLK,Armistice Capital LLC,2.2289,3
us,OTLK,Schonfeld Strategic Advisors LLC,2.0199,4
us,OTLK,"Vanguard Capital Management, LLC",1.052,5
us,OTLK,"Geode Capital Management, L.L.C.",0.3228,6
us,OTLK,Gilpin Wealth Management LLC,0.2968,7
us,OTLK,Commonwealth Financial Network,0.2513,8
us,OTLK,"BlackRock Institutional Trust Company, N.A.",0.2447,9
us,OTLK,Hilzinger (Kurt J),0.2266,10
us,OTLK,"Abante Asesores Gestión, S.G.I.I.C., S.A.",0.1825,11
us,OTLK,Warberg Asset Management LLC,0.1471,12
us,OTLK,Renaissance Technologies LLC,0.1364,13
us,OTLK,Nine Masts Capital Limited,0.1244,14
us,OTLK,"Connective Capital Management, LLC",0.107,15
us,OTLK,Vanguard Fiduciary Trust Co,0.0944,16
us,OTLK,Millennium Management LLC,0.1361,17
us,OTLK,State Street Investment Management (US),0.0872,18
us,OTLK,"Susquehanna International Group, LLP",0.0717,19
us,OTLK,"Simplex Trading, LLC",0.0709,20
us,OTLY,Nativus Company Ltd.,44.5368,1
us,OTLY,Platin Holdings S.a r.l.,8.6801,2
us,OTLY,Blackstone Inc.,6.2324,3
us,OTLY,Crédit Agricole Corporate and Investment Bank,2.7358,4
us,OTLY,UBS Switzerland AG,0.7207,5
us,OTLY,Fidelity Management & Research Company LLC,0.4811,6
us,OTLY,Flatin (Jean-Christophe Marie),0.3367,7
us,OTLY,Ordonez (Daniel),0.2528,8
us,OTLY,Brok (Martin),0.2404,9
us,OTLY,Marshall Wace LLP,0.2242,10
us,OTLY,Storebrand Asset Management AS,0.2009,11
us,OTLY,Tidal Investments LLC,0.1692,12
us,OTLY,Renaissance Technologies LLC,0.1614,13
us,OTLY,Christenson (Gregory Stephen),0.1183,14
us,OTLY,David (Marie-Jose),0.1166,15
us,OTLY,Melloul (Eric),0.1146,16
us,OTLY,"Shikiar Asset Management, Inc.",0.1065,17
us,OTLY,Rathke (Frances G),0.1033,18
us,OTLY,Jones (Hannah Ceri),0.1033,19
us,OTLY,Morgan Stanley & Co. LLC,0.0908,20
us,OTRK,Acuitas Group Holdings LLC,34.4075,1
us,OTRK,"Bigger Capital Funds, LP",4.5875,2
us,OTRK,District 2 Capital LP,4.5875,3
us,OTRK,LaVerne (Brandon H),0.0069,4
us,OTRK,Osborne (Mary Louise),0.0051,5
us,OTRK,Park (James J),0.0031,6
us,OTRK,"SBI Securities Co., Ltd.",0.0,7
us,OTRK,J.P. Morgan Securities plc,0.0,8
us,OTRK,Danske Bank Asset Management,0.0,9
us,OTRK,"BlackRock Institutional Trust Company, N.A.",0.0,10
us,OTRK,Citi Investment Research (US),0.0,11
us,OTRK,"Raymond James & Associates, Inc.",0.0,12
us,OTRK,"CIBC Private Wealth Advisors, Inc.",0.0,13
us,OTRK,"Northwestern Mutual Capital, LLC",0.0,14
us,OTRK,Morgan Stanley & Co. LLC,0.0,15
us,OTRK,BofA Global Research (US),0.0,16
us,OTRK,RBC Capital Markets Wealth Management,0.0,17
us,OTRK,"Comerica, Inc.",0.0,18
us,OTRK,J.P. Morgan Securities LLC,0.0,19
us,OTRK,"UBS Financial Services, Inc.",0.0,20
us,OTTR,"BlackRock Institutional Trust Company, N.A.",13.2089,1
us,OTTR,"Cascade Investment, L.L.C.",7.082,2
us,OTTR,"Vanguard Portfolio Management, LLC",7.0198,3
us,OTTR,"Vanguard Capital Management, LLC",4.4439,4
us,OTTR,State Street Investment Management (US),3.738,5
us,OTTR,LSV Asset Management,2.4841,6
us,OTTR,"Geode Capital Management, L.L.C.",2.4277,7
us,OTTR,"Dimensional Fund Advisors, L.P.",1.9418,8
us,OTTR,"Gabelli Funds, LLC",1.7435,9
us,OTTR,First Trust Advisors L.P.,1.4446,10
us,OTTR,Caisse de Depot et Placement du Quebec,1.3575,11
us,OTTR,"Charles Schwab Investment Management, Inc.",1.2484,12
us,OTTR,"Two Sigma Investments, LP",1.0308,13
us,OTTR,"Northern Trust Investments, Inc.",0.9291,14
us,OTTR,MacFarlane (Charles Scot),0.8999,15
us,OTTR,"Adage Capital Management, L.P.",0.8146,16
us,OTTR,Bank of America Private Bank,0.7184,17
us,OTTR,JP Morgan Asset Management,0.6857,18
us,OTTR,Mellon Investments Corporation,0.6508,19
us,OTTR,Vanguard Fiduciary Trust Co,0.6488,20
us,OUST,"BlackRock Institutional Trust Company, N.A.",6.3429,1
us,OUST,"Vanguard Capital Management, LLC",3.9702,2
us,OUST,"Vanguard Portfolio Management, LLC",2.6378,3
us,OUST,State Street Investment Management (US),2.4328,4
us,OUST,"Geode Capital Management, L.L.C.",2.1608,5
us,OUST,"PENN Capital Management Company, Inc.",1.4448,6
us,OUST,Tao Capital Management LP,1.2596,7
us,OUST,"D. E. Shaw & Co., L.P.",1.2548,8
us,OUST,Pacala (Charles Angus),1.1139,9
us,OUST,"Goldman Sachs & Company, Inc.",1.0447,10
us,OUST,"Exchange Traded Concepts, LLC",0.9971,11
us,OUST,"T. Rowe Price Associates, Inc.",0.9514,12
us,OUST,Handelsbanken Kapitalförvaltning AB,0.909,13
us,OUST,New York State Common Retirement Fund,0.8765,14
us,OUST,Mirae Asset Global Investments (USA) LLC,0.7826,15
us,OUST,"Charles Schwab Investment Management, Inc.",0.7276,16
us,OUST,"Arrowstreet Capital, Limited Partnership",0.7231,17
us,OUST,"Dimensional Fund Advisors, L.P.",0.721,18
us,OUST,"Northern Trust Investments, Inc.",0.6631,19
us,OUST,"BlackRock Financial Management, Inc.",0.6471,20
us,OUT,"BlackRock Institutional Trust Company, N.A.",12.2889,1
us,OUT,"Cohen & Steers Capital Management, Inc.",12.2226,2
us,OUT,"Vanguard Portfolio Management, LLC",10.0814,3
us,OUT,Fidelity Management & Research Company LLC,6.4578,4
us,OUT,"Vanguard Capital Management, LLC",3.9427,5
us,OUT,"Verde Investments, Inc.",3.3305,6
us,OUT,State Street Investment Management (US),3.1817,7
us,OUT,"Wellington Management Company, LLP",3.1543,8
us,OUT,"Invesco Advisers, Inc.",2.3639,9
us,OUT,Citadel Advisors LLC,2.2584,10
us,OUT,Providence Equity Partners LLC,2.223,11
us,OUT,"Geode Capital Management, L.L.C.",2.1233,12
us,OUT,"Charles Schwab Investment Management, Inc.",1.9179,13
us,OUT,"LaSalle Investment Management Securities, LLC",1.7795,14
us,OUT,"Fivespan Partners, LP",1.576,15
us,OUT,Balyasny Asset Management LP,1.3121,16
us,OUT,"Dimensional Fund Advisors, L.P.",1.2561,17
us,OUT,Qube Research & Technologies Ltd,1.2511,18
us,OUT,Fidelity Institutional Asset Management,1.1633,19
us,OUT,LSV Asset Management,1.1455,20
us,OVBC,Bell (Edward Allen),7.6212,1
us,OVBC,Ohio Valley Banc Corporation ESOP,7.1255,2
us,OVBC,Fourthstone LLC,4.22,3
us,OVBC,Manulife Investment Management (North America) Limited,3.8283,4
us,OVBC,"BlackRock Institutional Trust Company, N.A.",3.8101,5
us,OVBC,Eastman (Brent R.),3.4222,6
us,OVBC,"Vanguard Capital Management, LLC",3.3909,7
us,OVBC,"Dimensional Fund Advisors, L.P.",2.0332,8
us,OVBC,"Geode Capital Management, L.L.C.",1.8683,9
us,OVBC,State Street Investment Management (US),1.2532,10
us,OVBC,Saunders (Brent A),0.8613,11
us,OVBC,"Bridgeway Capital Management, LLC",0.7657,12
us,OVBC,Prosperity - An EisnerAmper Company,0.7376,13
us,OVBC,Corient Private Wealth LLC,0.6712,14
us,OVBC,"Northern Trust Investments, Inc.",0.629,15
us,OVBC,Jones (Ryan Joseph),0.5925,16
us,OVBC,49 Financial,0.563,17
us,OVBC,Vanguard Fiduciary Trust Co,0.499,18
us,OVBC,Wiseman (Thomas E),0.4923,19
us,OVBC,"Vanguard Portfolio Management, LLC",0.4661,20
us,OVID,"RA Capital Management, LP",5.7405,1
us,OVID,Affinity Asset Advisors LLC,5.6988,2
us,OVID,"Eventide Asset Management, LLC",5.3134,3
us,OVID,Sirenia Capital Management LP,5.0788,4
us,OVID,Takeda Pharmaceutical Co Ltd,4.7053,5
us,OVID,Federated Hermes Global Investment Management Corp.,4.1455,6
us,OVID,"Adage Capital Management, L.P.",3.3025,7
us,OVID,"Vanguard Capital Management, LLC",2.8173,8
us,OVID,Adar1 Capital Management LLC,2.4347,9
us,OVID,Saturn V Capital Management LP,2.2325,10
us,OVID,Levin (Jeremy M),2.0202,11
us,OVID,"Point72 Asset Management, L.P.",1.9027,12
us,OVID,Ally Bridge Group NY LLC,1.5101,13
us,OVID,"Susquehanna International Group, LLP",1.0435,14
us,OVID,Blue Owl Capital Holdings LP,1.0205,15
us,OVID,"BlackRock Institutional Trust Company, N.A.",0.8211,16
us,OVID,Millennium Management LLC,0.7177,17
us,OVID,"Sio Capital Management, LLC",0.671,18
us,OVID,"Rosalind Advisors, Inc.",0.5937,19
us,OVID,Renaissance Technologies LLC,0.5917,20
us,OVLY,"BlackRock Institutional Trust Company, N.A.",4.2816,1
us,OVLY,"Siena Capital Partners GP, LLC",3.8413,2
us,OVLY,"Vanguard Capital Management, LLC",3.7857,3
us,OVLY,Fourthstone LLC,3.6299,4
us,OVLY,Courtney (Christopher M),2.9037,5
us,OVLY,Titus (Danny L),2.4824,6
us,OVLY,"Geode Capital Management, L.L.C.",1.8967,7
us,OVLY,"Dimensional Fund Advisors, L.P.",1.8797,8
us,OVLY,Holder (H Randolph Jr),1.817,9
us,OVLY,Gilbert (James L),1.8025,10
us,OVLY,"Cresset Asset Management, LLC",1.6674,11
us,OVLY,State Street Investment Management (US),1.2617,12
us,OVLY,Rodrigues (Michael J.),0.9084,13
us,OVLY,Pelton (Janet S),0.7726,14
us,OVLY,Leonard (Daniel J),0.744,15
us,OVLY,McCarty (Richard A),0.7242,16
us,OVLY,"Bridgeway Capital Management, LLC",0.6689,17
us,OVLY,"Northern Trust Investments, Inc.",0.5732,18
us,OVLY,Cetera Investment Advisers LLC,0.535,19
us,OVLY,Vanguard Fiduciary Trust Co,0.5132,20
us,OVV,"BlackRock Institutional Trust Company, N.A.",8.6901,1
us,OVV,Fidelity Management & Research Company LLC,6.0396,2
us,OVV,"Vanguard Portfolio Management, LLC",5.4598,3
us,OVV,"Vanguard Capital Management, LLC",4.5658,4
us,OVV,"Dimensional Fund Advisors, L.P.",3.8109,5
us,OVV,State Street Investment Management (US),3.6063,6
us,OVV,"Hotchkis and Wiley Capital Management, LLC",3.072,7
us,OVV,"Arrowstreet Capital, Limited Partnership",2.8479,8
us,OVV,"T. Rowe Price Associates, Inc.",2.4944,9
us,OVV,Fidelity Institutional Asset Management,2.411,10
us,OVV,"Invesco Advisers, Inc.",2.2554,11
us,OVV,Citadel Advisors LLC,2.1403,12
us,OVV,Millennium Management LLC,2.1162,13
us,OVV,"Geode Capital Management, L.L.C.",1.9389,14
us,OVV,Capital Research Global Investors,1.9374,15
us,OVV,"Adage Capital Management, L.P.",1.7733,16
us,OVV,"Sanders Capital, LLC",1.6849,17
us,OVV,"Merewether Investment Management, LP",1.5479,18
us,OVV,Mackenzie Financial Corporation,1.2201,19
us,OVV,"Charles Schwab Investment Management, Inc.",0.9602,20
us,OWL,Fidelity Management & Research Company LLC,10.3782,1
us,OWL,Capital Research Global Investors,8.5936,2
us,OWL,Capital World Investors,8.3984,3
us,OWL,"Vanguard Portfolio Management, LLC",5.3688,4
us,OWL,"ICONIQ Capital, LLC",5.0834,5
us,OWL,"Vanguard Capital Management, LLC",4.36,6
us,OWL,"BlackRock Institutional Trust Company, N.A.",4.042,7
us,OWL,BofA Global Research (US),2.291,8
us,OWL,Lind Value II ApS,2.2577,9
us,OWL,"Caption Management, LLC",2.237,10
us,OWL,Fidelity Institutional Asset Management,1.8143,11
us,OWL,"Geode Capital Management, L.L.C.",1.7327,12
us,OWL,State Street Investment Management (US),1.7171,13
